"time","temp","vpd","co2","eppfd_1","eppfd_2","eppfd_3","eppfd_4","eppfdi_1","eppfdi_2","eppfdi_3","eppfdi_4","ppfd_1","ppfd_2","ppfd_3","ppfd_4","ppfdi_1","ppfdi_2","ppfdi_3","ppfdi_4","eppfd_g","eppfdi_g"
2025-05-03 14:15:00,22.55,0.654,461.5,157.2983,172.1673,159.0865,164.4356,198.5691,219.1563,201.6718,205.4817,122.1699,132.7985,125.2703,127.087,153.9648,169.1611,160.3235,158.8503,165.9268,192.9623
2025-05-03 14:30:00,22.57,0.678,458.1,181.4492,199.3715,183.9407,188.0219,177.5683,194.841,179.8115,184.1109,140.5014,153.6365,145.6377,144.9903,137.5613,150.1851,142.5255,141.8784,187.8204,180.8537
2025-05-03 14:45:00,22.32,0.661,457.5,174.2162,190.5299,176.238,180.951,188.7333,205.826,190.7586,197.8168,134.8346,146.7601,138.9667,139.296,146.2746,158.6617,149.2101,152.3744,184.8313,218.4275
2025-05-03 15:00:00,22.6,0.692,457,228.6553,249.6465,230.7877,238.1061,246.8179,269.9336,248.791,255.8725,177.5193,192.7976,182.8655,183.8588,191.6337,208.7535,198.9403,197.9123,243.0312,239.3881
2025-05-03 15:15:00,23.32,0.773,456.9,306.1423,331.8792,308.2458,316.9504,387.0884,409.3189,386.0682,399.6116,238.2432,257.1559,246.034,245.4865,301.3997,318.0107,305.8693,310.0097,337.346,417.6896
2025-05-03 15:30:00,23.72,0.853,456,296.7674,323.0006,298.4353,307.9567,227.4392,249.6006,230.6118,237.685,230.7483,249.8373,236.9483,238.2283,176.3828,192.4279,182.7818,182.2323,288.0568,236.0789
2025-05-03 15:45:00,23.34,0.847,452,253.9774,276.6471,255.787,266.1994,261.1758,285.2298,261.4629,272.4321,197.3082,213.6695,202.6514,204.3186,202.4623,220.2982,208.4766,209.2739,268.0254,261.3793
2025-05-03 16:00:00,23.58,0.858,453.7,290.2902,314.8617,290.1956,303.004,332.8633,357.5938,329.0736,345.1682,225.6107,243.2386,230.4749,232.9265,259.0961,276.2469,262.2205,265.8142,312.7038,345.6525
2025-05-03 16:15:00,23.66,0.869,457.3,252.9189,274.7874,251.9997,262.6169,149.3817,162.0121,150.3284,157.9381,196.5995,211.849,200.5589,201.8488,116.0121,124.8279,118.1328,121.0851,243.4246,185.4258
2025-05-03 16:30:00,22.83,0.757,449.1,167.0171,183.5569,169.2339,175.2469,155.6194,171.7808,158.0404,162.4252,129.5819,141.5088,134.3448,134.1255,120.4584,132.2754,125.4929,124.1361,172.9669,151.6708
2025-05-03 16:45:00,22.36,0.68,451.9,119.8854,131.8882,121.5467,125.3982,110.1127,119.7505,110.8673,115.784,92.60809,101.3339,95.94605,95.53683,84.98669,91.95442,87.02493,88.05976,120.8636,120.5017
2025-05-03 17:00:00,22.38,0.657,453.4,121.4718,132.36,122.7288,128.3484,137.8539,150.4146,139.586,145.8309,93.88777,101.6529,95.63571,97.70898,106.7888,115.6664,108.6765,111.313,130.8173,137.9469
2025-05-03 17:15:00,22.33,0.632,450.5,129.9371,141.692,131.1658,138.5082,104.8656,115.279,105.6948,109.2089,100.8848,108.9881,100.4063,106.166,81.05936,88.66782,82.63509,83.54257,135.8681,126.7265
2025-05-03 17:30:00,22.54,0.611,456.9,167.5449,182.4351,169.2279,177.1941,199.4019,218.9142,201.6986,208.1961,130.4412,141.0479,133.0733,135.8535,154.8671,169.1254,160.3985,159.753,186.1759,194.8736
2025-05-03 17:45:00,22.77,0.643,454.8,184.3277,198.5652,185.0017,192.6959,186.249,198.9895,185.5479,197.7927,142.6006,153.1378,142.8585,148.0094,144.2951,153.501,143.0892,151.0618,195.1681,223.7979
2025-05-03 18:00:00,23.31,0.63,452.2,367.0208,351.7702,339.5238,389.3657,348.3791,325.242,243.8692,285.9619,282.5534,270.4915,189.6523,289.5796,267.6587,245.1094,162.345,231.075,415.6561,503.297
2025-05-03 18:15:00,22.56,0.483,447.2,417.3961,303.284,343.9586,365.7806,262.9743,267.1023,545.4396,529.9517,294.2865,229.1219,179.3772,280.3478,203.439,207.1527,180.9293,382.4577,401.3675,245.7216
2025-05-03 18:30:00,21.86,0.444,449.5,221.7987,194.6086,297.3194,321.4102,146.2637,150.95,161.992,159.8685,180.9867,151.1911,129.504,253.6177,121.9844,117.3601,103.3758,121.2907,238.6487,139.772
2025-05-03 18:45:00,21.78,0.443,450.5,114.4872,125.0007,116.4283,121.3205,96.01049,104.5125,97.57925,100.9785,89.62484,96.41211,89.26132,92.82757,74.36452,80.53342,76.72295,76.6012,116.5992,109.0901
2025-05-03 19:00:00,21.94,0.395,454.6,106.5124,116.2026,107.9005,113.8123,99.46188,107.4878,99.62706,104.8662,82.93108,89.62016,84.26202,86.50195,77.05177,83.00351,78.25038,79.57931,112.8366,94.8978
2025-05-03 19:15:00,22.98,0.478,454.6,60.92723,66.75938,61.97717,65.77478,57.81857,63.44934,58.61337,63.61609,47.34573,51.23576,46.68316,49.85545,44.90388,48.49311,42.00834,48.51004,62.28453,79.3825
2025-05-03 19:30:00,22.86,0.492,454.8,68.95683,75.17087,70.28892,74.6892,52.1098,57.514,53.03817,55.29446,53.73577,57.76719,52.48983,56.96845,40.70977,44.3194,40.5189,42.37453,72.16472,46.4932
2025-05-03 19:45:00,23.86,0.583,457.7,36.50827,40.26333,37.06944,38.8399,28.44177,30.74791,28.55641,29.65447,28.41069,31.02704,28.98765,29.71784,22.01373,23.75696,22.59878,22.61955,36.50248,25.9599
2025-05-03 20:00:00,23.5,0.538,460.9,19.66272,21.4712,19.78247,20.57874,12.8229,14.01974,13.05116,13.43326,15.22339,16.49678,15.61571,15.60136,9.790771,10.64836,10.3731,9.96996,18.70413,11.9175
2025-05-03 20:15:00,23.04,0.472,455.3,7.759137,8.460773,7.853393,8.099077,2.071548,2.27483,2.111568,2.178087,5.847586,6.365928,6.20818,5.92967,1.571645,1.729423,1.663418,1.560729,6.617535,1.188
2025-05-03 20:30:00,22.62,0.405,459.2,0.8814095,0.9642213,0.8868286,0.9299985,0.1755016,0.206456,0.1774661,0.1838544,0.6667075,0.7400146,0.6821575,0.6093743,0.1269853,0.1497592,0.1143906,0,0.5901266,0
2025-05-03 20:45:00,22.31,0.356,459.4,0.01991664,0.02544413,0.01670932,0.02195591,0,0,0,0,0.003735757,0.01135983,0.003051074,0,0,0,0,0,0.04621333,0
2025-05-03 21:00:00,22.04,0.296,464.9,0.0007725091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02160667,0
2025-05-03 21:15:00,21.42,0.207,461.7,0,0,0.002040268,0,0,0,0,0,0.00621962,0.01568598,0.002787283,0,0,0,0,0,0.01086667,0
2025-05-03 21:30:00,20.75,0.146,461.3,0,0,0,0,0,0,0,0,0,0,0,0.000699853,0,0,0,0,0.04047,0
2025-05-03 21:45:00,20.67,0.064,467.3,0,0,0,0,0,0,0,0,0,0,0,0.001337657,0,0,0,0,0,0
2025-05-03 22:00:00,20.26,0.033,466.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02023667,0
2025-05-03 22:15:00,20.15,0.127,471,0.001423444,0.001760849,0.001518194,0.0007491192,0,0,0,0,0,0,0,0.001257551,0,0,0,0,0.03447,0
2025-05-03 22:30:00,20.06,0.156,470,0,0,0,0,0,0,0,0,97.64474,0,0,0,0,0,0,0,0.03085333,0
2025-05-03 22:45:00,20.03,0.167,472.6,0,0,0,0,0,0,0,0,0.2339264,0,0,0,0,0,0,0,0.01011667,0
2025-05-03 23:00:00,19.86,0.168,475.9,0,0,0,0,0,0,0,0,0,0,0,0.0007629321,0,0,0,0,0.01411667,0
2025-05-03 23:15:00,20.01,0.152,475.4,0,0,0,0,0,0,0,0,0,0,0,0.0006075976,0,0,0,0,0.03234667,0
2025-05-03 23:30:00,20.01,0.154,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01823333,0
2025-05-03 23:45:00,19.9,0.145,480.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02073333,0
2025-05-04,19.8,0.135,484.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01386667,0
2025-05-04 00:15:00,19.83,0.162,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03597,0
2025-05-04 00:30:00,19.99,0.159,486.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006243333,0
2025-05-04 00:45:00,20.21,0.151,485.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01686222,0.2248
2025-05-04 01:00:00,20.15,0.14,485.6,0,0,0,0,0,0,0,0,0,0,0,0.00140269,0,0,0,0,0.02285778,0
2025-05-04 01:15:00,19.84,0.107,489.1,0,0,0,0,0,0,0,0,0,0,0,0.0006007589,0,0,0,0,0.003496667,0
2025-05-04 01:30:00,20.25,0.114,488.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-04 01:45:00,20.05,0.087,488.2,0,0,0,0,0,0,0,0,0,0,0,0.002320311,0,0,0,0,0.02047667,0
2025-05-04 02:00:00,20.04,0.083,489.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05570555,0.1798
2025-05-04 02:15:00,20.09,0.113,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008864445,0
2025-05-04 02:30:00,19.79,0.089,490.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02298667,0
2025-05-04 02:45:00,20.03,0.119,491.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02810333,0
2025-05-04 03:00:00,19.98,0.181,490.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01773667,0
2025-05-04 03:15:00,19.87,0.209,493.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04272,0
2025-05-04 03:30:00,20.12,0.26,494.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01211333,0
2025-05-04 03:45:00,19.65,0.224,496.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286,0
2025-05-04 04:00:00,19.92,0.19,498.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02173,0
2025-05-04 04:15:00,19.95,0.168,498.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01424,0
2025-05-04 04:30:00,19.7,0.152,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02498,0
2025-05-04 04:45:00,19.78,0.153,498.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02410333,0
2025-05-04 05:00:00,20.21,0.191,498.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01236333,0
2025-05-04 05:15:00,19.95,0.188,501.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02808,0.1086
2025-05-04 05:30:00,19.84,0.184,502.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007013333,0
2025-05-04 05:45:00,19.56,0.207,501.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00687,0
2025-05-04 06:00:00,19.53,0.265,498.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01523667,0
2025-05-04 06:15:00,19.67,0.311,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01548667,0
2025-05-04 06:30:00,19.99,0.358,504.3,0.117846,0.1331456,0.1145604,0.1081887,0.4365013,0.4967125,0.4477548,0.4292398,0.06632019,0.08881927,0.07658433,0.03745523,0.3043911,0.3594097,0.3278053,0.2325504,0.1343822,0.5134
2025-05-04 06:45:00,19.45,0.328,508.2,1.751392,1.974092,1.817724,1.747849,4.351573,4.991076,4.547492,4.255382,1.301644,1.487973,1.386871,1.256068,3.280292,3.77478,3.499399,3.193574,2.257946,5.7788
2025-05-04 07:00:00,19.97,0.366,505.2,9.542623,11.10869,10.0594,9.438622,15.13701,17.66201,15.98751,15.01799,7.329362,8.433677,7.801417,7.176371,11.76412,13.54917,12.4647,11.56107,11.46415,17.7451
2025-05-04 07:15:00,20.11,0.387,503.4,21.54608,25.1524,22.74816,21.35793,29.58288,34.54539,31.09033,29.28778,16.90944,19.44197,17.83466,16.61154,23.20646,26.70191,24.35606,22.84505,25.28691,36.8318
2025-05-04 07:30:00,20.65,0.397,503.6,44.08183,52.20142,46.6583,43.17848,51.57018,61.49068,54.9957,51.18171,34.22543,39.72279,36.43183,33.08733,40.24855,47.03416,43.04331,39.34046,49.97617,53.8349
2025-05-04 07:45:00,21.19,0.397,500.4,62.07795,90.43792,79.58299,57.15662,169.95,288.5143,106.1264,68.63644,51.90884,64.83362,62.64447,44.18411,155.1645,182.8167,83.47418,53.23539,79.95924,114.1794
2025-05-04 08:00:00,22.71,0.492,498.8,149.2975,218.3601,170.004,100.5574,181.8417,274.0118,190.2084,141.7857,111.6232,168.6727,132.082,80.32475,140.4249,200.3711,153.891,109.5637,114.4912,92.9565
2025-05-04 08:15:00,22.78,0.699,486.4,193.2221,226.1009,144.1562,131.3609,134.4966,191.1425,96.61601,91.21425,154.6458,168.8677,115.9662,105.9076,147.8756,116.8523,84.52422,66.95546,105.0337,87.6911
2025-05-04 08:30:00,21.39,0.793,469,177.0454,153.4839,121.461,122.194,438.6334,135.441,239.3157,170.5866,208.1633,119.0074,100.8346,77.43958,295.4993,126.4347,88.7176,120.6054,187.5786,287.1218
2025-05-04 08:45:00,19.62,0.677,466.2,298.5749,352.8234,184.3188,222.3828,505.4991,573.3,131.3558,372.436,299.2299,259.8848,190.0663,162.4861,343.1709,477.567,110.4464,159.0961,255.0669,191.2309
2025-05-04 09:00:00,19.98,0.68,469.5,356.2816,459.5225,187.8638,262.0953,675.3042,171.7728,539.7303,593.9462,377.6751,379.6485,153.9715,209.5834,498.4507,422.2628,260.6258,370.0394,166.3384,237.3232
2025-05-04 09:15:00,19.36,0.555,467.2,525.8429,141.5148,458.1146,520.1325,335.2497,136.5348,130.8727,271.6735,460.6674,125.4799,356.214,383.1048,223.5245,106.3145,105.2373,288.9323,368.9325,143.8757
2025-05-04 09:30:00,18.46,0.429,464.9,671.2504,190.4895,567.9208,530.8364,633.6396,194.5323,783.5609,747.3689,530.9358,127.3953,378.2109,363.8937,333.5249,150.0689,588.0944,472.6128,326.1222,606.0424
2025-05-04 09:45:00,18.37,0.486,464.1,462.8593,554.1869,618.9247,595.8917,209.9926,218.0852,206.8371,199.9002,390.0917,400.3303,481.3977,451.2424,196.126,173.3764,166.4286,150.856,508.5441,621.0929
2025-05-04 10:00:00,19.14,0.554,461.1,635.6982,544.0806,582.9913,626.8713,377.5838,395.2795,348.4095,382.9593,547.868,464.7549,504.5991,474.6245,385.8144,309.456,305.0098,287.2006,552.0533,346.4995
2025-05-04 10:15:00,19.24,0.581,467.3,753.1863,601.9075,583.8522,693.551,1209.443,425.7459,1013.782,998.1534,630.9465,479.3811,336.5544,533.9162,890.4374,334.657,807.8799,854.0098,682.8766,666.608
2025-05-04 10:30:00,19.63,0.634,462.7,967.8353,655.868,685.8847,703.9579,1027.124,1040.521,967.6263,1119.569,824.1488,508.7945,573.5917,504.1833,965.9939,812.8132,768.1288,678.8765,566.9532,922.3021
2025-05-04 10:45:00,19.82,0.685,458.2,801.9597,817.6661,862.3663,953.4871,295.8317,359.0083,343.6029,357.5172,711.1389,639.895,724.191,671.5119,276.436,275.1838,284.4234,269.1092,787.1741,331.5276
2025-05-04 11:00:00,20.13,0.75,462,656.0873,747.463,708.4994,721.4775,1126.129,747.1207,1097.508,983.1237,437.9674,581.7538,604.4495,392.7608,544.2731,840.3682,907.7849,296.9713,724.7895,1024.943
2025-05-04 11:15:00,18.7,0.55,456.4,836.0495,1064.026,1024.348,463.221,612.9588,982.6929,974.3763,392.1842,490.6188,810.4047,851.0298,229.084,369.3593,824.9371,776.274,294.6896,891.3993,967.5624
2025-05-04 11:30:00,18.33,0.452,456.1,377.9167,1285.63,1180.996,356.7349,272.8699,1311.554,1223.794,497.3825,273.7879,981.1172,958.0264,474.8121,214.0798,994.3134,1004.143,803.5941,1066.994,1106.015
2025-05-04 11:45:00,18.61,0.461,453.3,273.7639,1249.732,986.5498,790.8331,251.9052,1334.736,1232.725,1139.335,246.7582,955.8513,891.2675,730.4716,360.8818,1102.505,1092.728,946.6938,913.7216,285.9825
2025-05-04 12:00:00,18.55,0.465,457.5,405.6657,1043.824,742.8781,831.2206,843.3856,467.479,1298.38,908.4239,581.6334,846.1026,614.6884,657.7612,887.6232,736.3469,1096.705,376.7931,797.7764,298.8782
2025-05-04 12:15:00,18.01,0.411,456.2,486.9465,572.147,566.5845,412.4964,220.6615,261.1333,239.6066,236.615,421.1089,445.3615,462.3126,335.5738,173.1582,200.4797,195.1134,178.445,445.0711,489.6481
2025-05-04 12:30:00,18.43,0.44,460.5,600.3312,689.8732,886.5258,807.5087,244.6364,275.3678,273.9297,275.7917,545.0797,525.0579,759.3111,596.3593,196.7513,213.0786,226.0801,211.1898,806.9192,406.027
2025-05-04 12:45:00,19,0.508,458.2,472.5352,895.634,669.2898,675.9323,385.2258,586.1173,544.9794,373.8153,385.5649,701.3348,586.2214,521.3862,388.1715,447.347,438.3417,289.8149,779.5591,438.223
2025-05-04 13:00:00,18.92,0.53,458.9,734.5624,757.6609,816.3795,607.4073,258.5321,326.8195,427.7625,288.7445,600.7288,678.572,755.9584,622.0153,210.3755,238.2599,345.7048,674.9672,917.941,1365.914
2025-05-04 13:15:00,20.27,0.656,457.6,709.2274,1299.344,652.6757,372.2636,848.2961,1504.048,1348.948,1080.247,663.0961,952.1484,803.4693,286.965,1027.675,1193.7,1199.661,362.9508,1319.212,461.6645
2025-05-04 13:30:00,19.77,0.647,455,374.0441,1097.145,773.0086,876.4537,346.6497,333.0208,495.5092,491.8354,406.937,815.7487,655.5222,554.389,241.7241,300.9842,417.733,363.4047,663.2169,214.2751
2025-05-04 13:45:00,18.96,0.591,454,565.0963,678.7373,839.4488,908.816,1422.884,1411.567,1454.495,1453.894,473.6892,507.4671,705.3292,690.6156,1096.732,1010.945,1129.959,1177.765,637.177,1364.576
2025-05-04 14:00:00,18.57,0.546,457.6,510.2509,584.205,489.9916,561.9493,968.3487,1096.264,406.1344,911.4351,458.6686,452.9594,395.3776,494.0935,817.2302,793.8401,717.2075,895.6142,534.2552,190.8561
2025-05-04 14:15:00,19.76,0.63,452.1,1028.403,448.1581,857.4954,926.7277,1365.866,928.1476,1257.458,1286.364,883.1694,367.9099,807.4843,881.8614,1159.481,705.9719,1129.924,1153.728,1054.909,1296.358
2025-05-04 14:30:00,21.11,0.83,453.7,1377.022,1183.899,1303.197,1270.382,1299.198,1322.949,1301.41,1324.244,1158.13,999.5948,1118.489,1049.761,1129.241,931.2957,884.2726,983.3646,1287.589,1173.743
2025-05-04 14:45:00,20.55,0.821,451.6,1305.445,1279.565,1149.777,1186.945,1335.976,1238.468,1258.803,1336.507,1138.06,961.1618,1057.496,954.6752,1038.009,1062.434,1164.696,1037.887,1267.914,414.373
2025-05-04 15:00:00,19.01,0.66,450.3,687.9912,646.1332,679.3076,657.7713,1234.459,1039.656,1280.576,1298.734,533.2299,551.543,572.6678,480.3096,910.1841,1002.703,1040.494,1017.996,593.9548,1298.288
2025-05-04 15:15:00,20.46,0.753,453.3,1063.038,867.2615,1150.746,1162.573,305.0937,294.4983,292.4518,306.9431,814.3831,784.7335,973.8612,885.4618,242.5911,231.3298,216.7912,240.144,1045.647,362.4756
2025-05-04 15:30:00,21.15,0.849,455.4,927.1215,752.9496,795.7322,1001.158,324.1035,988.7242,1024.881,936.822,726.4417,599.9741,380.563,760.3372,582.2225,546.9861,579.6736,785.14,999.0983,1062.835
2025-05-04 15:45:00,20.49,0.817,454.5,657.6566,686.3172,664.3279,602.8051,778.1013,495.3856,341.3788,1228.671,541.0201,450.5182,338.4662,576.5935,287.5849,276.6959,272.8586,920.2159,891.3219,1217.361
2025-05-04 16:00:00,20.56,0.821,454.8,840.2891,632.0531,387.007,881.2844,1189.69,1188.855,1013.868,792.5043,637.0721,489.2464,467.6065,693.1193,969.2924,853.3267,813.6558,656.0816,951.9217,1116.081
2025-05-04 16:15:00,20.45,0.805,453.1,848.2765,813.066,714.1215,724.0268,151.6482,171.1157,161.9759,170.4933,679.4977,582.6156,517.0633,555.5332,120.5531,131.0349,125.7401,130.4518,688.5377,192.8124
2025-05-04 16:30:00,20.65,0.83,456,593.8105,452.9556,436.0874,601.2765,148.1304,166.3484,158.175,167.8571,448.0935,356.1444,457.0562,477.6719,118.769,128.3876,121.0353,128.463,479.1805,250.0839
2025-05-04 16:45:00,20.48,0.807,448.8,519.9752,455.2675,322.0096,276.1673,152.872,169.3345,164.3402,174.0365,406.6461,360.0142,325.9412,206.5833,137.2205,129.8311,118.7439,134.6013,534.819,372.5605
2025-05-04 17:00:00,22.81,1.268,453.7,347.1694,387.1747,445.1979,494.6398,262.9395,292.3386,515.6891,624.5519,337.9572,282.041,371.3617,387.7803,261.6561,220.0069,479.0514,462.4796,391.6055,320.1348
2025-05-04 17:15:00,20.82,0.884,447.6,448.4662,479.4729,451.7661,522.0593,280.2758,293.9174,288.1837,308.192,571.6451,361.7394,350.3235,401.2375,305.5882,227.8549,218.9589,238.7361,531.2015,434.9326
2025-05-04 17:30:00,20.62,0.843,449.7,299.3858,445.5764,473.7731,409.7361,199.276,211.57,202.922,214.5024,339.4133,325.3397,354.7749,311.3208,191.0121,162.9502,150.2473,165.2005,475.1256,228.4862
2025-05-04 17:45:00,20.4,0.797,448.4,303.0106,305.1376,285.7593,264.8259,154.38,174.2146,159.2353,168.9981,284.0425,233.3359,194.5858,249.968,226.3669,133.472,118.1729,133.0153,304.4832,159.1473
2025-05-04 18:00:00,20.17,0.805,450.5,115.8542,134.985,122.3239,126.1746,127.3395,142.9175,134.5578,138.9281,177.4608,102.8899,93.68508,97.07751,140.607,109.0968,101.1183,107.335,129.321,155.4672
2025-05-04 18:15:00,22.07,1.082,453.1,170.2493,176.4554,168.7265,179.6203,138.9582,143.1581,135.5006,144.3067,134.6448,134.7171,125.2908,138.7978,106.067,110.0467,107.0585,111.9647,184.1687,138.8126
2025-05-04 18:30:00,22.33,1.273,451.9,122.7666,130.1918,122.1438,127.2993,113.6851,121.5652,112.9127,117.3748,94.02146,99.88391,97.54945,98.50558,87.54881,93.43696,90.09465,90.7787,126.1693,107.7297
2025-05-04 18:45:00,22.62,1.34,452.4,131.6902,117.1497,114.8905,149.0587,292.99,172.0974,148.7929,382.3497,101.5996,89.79171,84.84817,115.8712,219.2608,126.6817,103.8904,297.943,172.4203,214.8298
2025-05-04 19:00:00,22.59,1.309,452.6,127.9063,108.144,104.8297,140.3281,74.81618,78.34495,73.16311,77.485,96.6202,81.83495,76.95548,109.8958,57.64334,59.80806,57.49089,60.16572,103.9857,72.9028
2025-05-04 19:15:00,22.81,1.353,450.8,70.7814,73.97408,69.11686,73.38348,63.21506,66.20268,62.37486,65.39839,54.35781,56.34722,54.09558,56.8929,48.29173,50.45822,48.92001,50.82766,73.29163,64.6093
2025-05-04 19:30:00,23.35,1.401,451.5,52.0721,54.41293,51.23084,54.20824,41.38665,42.87888,39.48576,43.20422,40.01121,41.60326,40.24199,42.14471,31.75186,33.02219,31.07494,33.54779,52.32486,39.8187
2025-05-04 19:45:00,23.47,1.381,457.9,32.8701,34.55589,32.57409,34.61464,26.50954,27.33766,26.41334,28.01979,25.38152,26.69365,25.38427,26.81419,20.54042,21.3061,20.19482,21.68107,33.76164,27.6613
2025-05-04 20:00:00,23.06,1.287,456.7,23.71101,24.35581,23.6181,24.92972,19.31581,19.98694,19.33785,20.11961,18.26111,18.80851,17.93156,19.34507,14.86707,15.38182,14.68163,15.69152,24.93157,19.0118
2025-05-04 20:15:00,22.52,1.183,457.7,12.85692,13.41885,12.99034,13.46963,7.527686,7.881417,7.616026,7.822942,9.85363,10.25121,9.813913,10.34915,5.680123,5.899503,5.683446,5.946559,12.51903,6.6108
2025-05-04 20:30:00,21.73,1.067,459.4,3.726802,3.869957,3.748692,3.884452,1.174329,1.170281,1.151158,1.212528,2.764264,2.874573,2.763912,2.902817,0.8306651,0.8710589,0.828868,0.8884534,3.088751,0.4909
2025-05-04 20:45:00,21.03,0.941,457,0.3712587,0.3690036,0.3532284,0.3783644,0,0,0,0,0.2548102,0.26916,0.2420934,0.2639951,0,0,0,0,0.2403461,0
2025-05-04 21:00:00,20.44,0.833,463.5,0,0,0,0,0,0,0,0,21.13597,0,0,0,140.1176,0,0,0,0.01836,0
2025-05-04 21:15:00,19.95,0.751,464.1,0,0,0,0,0,0,0,0,90.03389,0,0,0,95.54689,0,0,0,0.03559666,0
2025-05-04 21:30:00,20.39,0.749,466.6,0,0,0,0,0,0,0,0,126.2318,0,0,0,132.2321,0,0,0,0.03384667,0
2025-05-04 21:45:00,20.05,0.701,474.5,0,0,0,0,0,0,0,0,220.8304,0,0,0,333.1193,0,0,0,0.04858333,0
2025-05-04 22:00:00,20.05,0.692,475.3,0,0,0,0,0,0,0,0,243.0784,0,0,0,10.76819,0,0,0,0.008616666,0
2025-05-04 22:15:00,20.06,0.669,477.4,0,0,0,0,0,0,0,0,173.8201,0,0,0,356.7004,0,0,0,0.006743333,0
2025-05-04 22:30:00,19.87,0.641,482.6,0,0,0,0,0,0,0,0,411.4533,0,0,0,305.4587,0,0,0,0.02448333,0
2025-05-04 22:45:00,19.78,0.617,486.5,0,0,0,0,0,0,0,0,356.4139,0,0,0,316.6861,0,0,0,0.01511,0
2025-05-04 23:00:00,19.95,0.627,490.5,0,0,0,0,0,0,0,0,351.2007,0,0,0,383.2913,0,0,0,0.02673,0
2025-05-04 23:15:00,20.09,0.637,490.5,0,0,0,0,0,0,0,0,291.5008,0,0,0,112.5562,0,0,0,0.05358333,0
2025-05-04 23:30:00,19.81,0.617,492.2,0,0,0,0,0,0,0,0,154.2371,0,0,0,61.39419,0,0,0,0.00741111,0.1424
2025-05-04 23:45:00,19.74,0.609,490,0,0,0,0,0,0,0,0,58.33518,0,0,0,25.58928,0,0,0,0.01719556,0
2025-05-05,19.83,0.612,493.4,0,0,0,0,0,0,0,0,25.25339,0,0,0,20.56529,0,0,0,0.02872667,0
2025-05-05 00:15:00,20.02,0.633,494.1,0,0,0,0,0,0,0,0,22.83511,0,0,0,5.790223,0,0,0,0.01211667,0
2025-05-05 00:30:00,19.74,0.606,497.5,0,0,0,0,0,0,0,0,14.50973,0,0,0,16.26818,0,0,0,0.02522667,0
2025-05-05 00:45:00,20.41,0.673,500.1,0,0,0,0,0,0,0,0,16.87506,0,0,0,10.58828,0,0,0,0.02610333,0
2025-05-05 01:00:00,19.64,0.607,499.1,0,0,0,0,0,0,0,0,16.8335,0,0,0,14.98403,0,0,0,0.02714444,0.1424
2025-05-05 01:15:00,20.42,0.674,506.6,0,0,0,0,0,0,0,0,18.55301,0,0,0,25.16119,0,0,0,0.03093556,0
2025-05-05 01:30:00,19.79,0.623,503.8,0,0,0,0,0,0,0,0,32.73444,0,0,0,47.5472,0,0,0,0.009493333,0
2025-05-05 01:45:00,20.37,0.672,509.9,0,0,0,0,0,0,0,0,25.48446,0,0,0,24.41788,0,0,0,0.02061333,0
2025-05-05 02:00:00,19.75,0.612,514.8,0,0,0,0,0,0,0,0,26.14851,0,0,0,8.987794,0,0,0,0.01486333,0
2025-05-05 02:15:00,19.81,0.621,517.6,0,0,0,0,0,0,0,0,24.19022,0,0,0,23.65101,0,0,0,0.01923333,0
2025-05-05 02:30:00,19.7,0.614,519.7,0,0,0,0,0,0,0,0,70.64996,0,0,0,138.5785,0,0,0,0.01186333,0
