time,qy_1,qy_2,qy_3,qy_4,temp,vpd,co2,eppfd_1,eppfd_2,eppfd_3,eppfd_4,eppfdi_1,eppfdi_2,eppfdi_3,eppfdi_4,ppfd_1,ppfd_2,ppfd_3,ppfd_4,ppfdi_1,ppfdi_2,ppfdi_3,ppfdi_4,eppfd_g,eppfdi_g,date,edli_1,edli_2,edli_3,edli_4,dli_1,dli_2,dli_3,dli_4
2025-05-02T07:45:00Z,0.816,0.785,0.793,0.769,21.41,0.113,564.7,63.27783,73.02069,66.04762,64.23423,92.44566,117.0913,106.9133,90.88982,49.73385,56.51713,52.98307,48.01493,72.94241,84.20726,83.03345,76.55647,67.93447,82.8641,2025-05-02,0.1228202154,0.1399885236,0.1270314216,0.1260210717,0.0961796529,0.1081302723,0.1009464246,0.09297954630000001
2025-05-02T08:00:00Z,0.787,0.767,0.783,0.779,22.41,0.19,561.1,87.12183,101.6554,90.89632,86.605950000000007,140.5155,179.0988,153.2337,130.9609,68.20856,78.67015,73.00666,65.21439,110.131,137.6958,124.1693,101.7047,88.62722,91.8397,2025-05-02,0.20122986240000001,0.23147838360000003,0.2088381096,0.2039664267,0.15756735689999998,0.17893340729999999,0.1666524186,0.1516724973
2025-05-02T08:15:00Z,0.808,0.743,0.775,0.765,23.24,0.292,557.1,134.3116,157.0686,130.0169,121.6722,200.1761,222.8485,179.8628,179.2696,103.7777,124.8923,100.1461,90.50327,156.0505,162.9772,137.71,131.7327,119.3391,159.4621,2025-05-02,0.3221103024,0.3728401236,0.32585331959999997,0.3134714067,0.2509672869,0.2913364773,0.2567839086,0.2331254403
2025-05-02T08:30:00Z,0.762,0.748,0.786,0.79,21.78,0.311,532.7,183.2968,172.7944,166.7416,153.3515,142.1022,134.3902,154.2132,124.492,146.9256,132.7475,133.1042,111.5396,114.8984,102.1207,121.2158,86.65829,178.1248,114.8539,2025-05-02,0.48707742239999996,0.5283550836,0.47592075959999997,0.45148775669999996,0.3832003269,0.4108092273,0.3765776886,0.3335110803
2025-05-02T08:45:00Z,0.756,0.754,0.764,0.688,21.77,0.271,526.6,186.5874,241.4776,154.3132,173.4884,133.0616,184.6631,116.6723,132.9177,137.0117,180.8789,148.3708,126.3577,112.0718,151.2419,96.74796,107.9877,191.8869,160.3578,2025-05-02,0.6550060823999999,0.7456849235999999,0.6148026396,0.6076273167,0.5065108569,0.5736002373,0.5101114085999999,0.4472330103
2025-05-02T09:00:00Z,0.724,0.733,0.759,0.7,22.26,0.281,520.2,403.8697,491.7166,174.8792,345.9224,491.1888,284.4082,405.6248,374.4571,322.9865,381.6879,151.4544,257.8302,345.5098,364.7806,321.0474,216.9894,198.7987,320.7794,2025-05-02,1.0184888124,1.1882298636,0.7721939196000001,0.9189574767,0.7971987068999999,0.9171193473,0.6464203686000001,0.6792801903
2025-05-02T09:15:00Z,0.678,0.705,0.738,0.641,22.31,0.184,503.1,460.3266,210.5992,383.244,461.6438,505.329,213.0072,314.6418,434.4671,353.9766,185.3979,358.2112,333.104,308.6046,165.8813,211.6999,351.4858,340.2376,241.3144,2025-05-02,1.4327827523999999,1.3777691436000001,1.1171135196,1.3344368967,1.1157776469,1.0839774573,0.9688104486,0.9790737902999999
2025-05-02T09:30:00Z,0.652,0.718,0.733,0.556,22.7,0.145,494.7,453.4047,264.985,372.9373,372.1512,202.2979,205.9545,203.9171,206.7538,352.4845,199.7336,308.3542,276.4831,157.2139,159.7416,168.4469,154.1975,343.4934,508.3002,2025-05-02,1.8408469824,1.6162556436,1.4527570896000002,1.6693729767,1.4330136969,1.2637376972999999,1.2463292286,1.2279085802999998
2025-05-02T09:45:00Z,0.599,0.715,0.746,0.472,22.61,0.101,483.7,472.1946,541.9808,553.6054,586.0565,710.6326,618.7576,476.8627,628.2368,361.6019,427.3269,448.4793,446.0804,526.4808,636.851,440.3102,560.6711,532.4502,518.921,2025-05-02,2.2658221224000004,2.1040383636000004,1.9510019496,2.1968238267,1.7584554069,1.6483319072999998,1.6499605985999999,1.6293809403
2025-05-02T10:00:00Z,0.621,0.714,0.742,0.57,23.27,0.171,475.6,699.5733,553.2684,408.1963,668.9645,656.2378,568.8016,533.7615,616.4418,542.8214,408.6631,412.1494,505.5063,486.8337,485.8976,225.8415,461.2738,581.8372,530.3213,2025-05-02,2.8954380924,2.6019799236,2.3183786196,2.7988918767,2.2469946669,2.0161286972999997,2.0208950586000003,2.0843366103
2025-05-02T10:15:00Z,0.588,0.685,0.711,0.458,24.06,0.295,467.3,750.9371,447.1431,665.8569,728.2557,917.455,883.1783,861.959,795.6191,557.9743,362.22,524.0338,543.8686,717.0207,746.6132,691.399,652.3668,617.6544,480.5564,2025-05-02,3.5712814824,3.0044087136,2.9176498296,3.4543220067000004,2.7491715369,2.3421266973000003,2.4925254786,2.5738183503
2025-05-02T10:30:00Z,0.622,0.695,0.714,0.455,24.68,0.419,470.7,892.0843,923.9652,679.4194,682.0338,897.3123,895.4356,817.8718,948.2712,707.2618,735.2217,581.4602,513.1647,730.9482,746.1003,739.8804,638.873,506.3348,657.6399,2025-05-02,4.3741573524,3.8359773936,3.5291272896,4.0681524267,3.3857071569,3.0038262273000003,3.0158396585999996,3.0356665803
2025-05-02T10:45:00Z,0.674,0.668,0.695,0.468,24.85,0.461,466.4,770.69,711.1146,805.9855,858.177,225.9919,984.1985,897.4848,919.9332,567.3312,604.6887,689.4139,553.98,287.0664,530.9214,773.2115,345.3445,762.5002,556.3412,2025-05-02,5.0677783524,4.4759805336,4.2545142396,4.840511726700001,3.8963052369000004,3.5480460573,3.6363121686,3.5342485803
2025-05-02T11:00:00Z,0.588,0.666,0.705,0.645,25.31,0.502,471.2,783.3361,988.962,949.8344,426.2473,880.4073,713.3009,1002.876,230.6821,393.8033,781.088,806.2823,194.0534,240.6416,803.1242,804.3568,178.5591,869.3416,933.7961,2025-05-02,5.7727808424000004,5.366046333600001,5.1093651996,5.224134296700001,4.2507282069,4.251025257299999,4.3619662386,3.7088966403000008
2025-05-02T11:15:00Z,0.669,0.613,0.698,0.697,25.41,0.554,466,408.8185,1002.798,1004.903,266.4774,266.5071,1088.918,1085.729,473.9401,187.8964,784.5989,843.7868,325.421,205.9778,909.1483,940.9262,716.6727,920.3877,920.7956,2025-05-02,6.1407174924,6.268564533599999,6.0137778996,5.4639639567,4.419834966899999,4.9571642673,5.1213743586,4.0017755403
2025-05-02T11:30:00Z,0.66,0.546,0.659,0.43,25.84,0.621,466.9,248.2873,1102.187,1037.695,839.5045,279.7133,1127.486,1110.248,1077.134,271.3606,852.5931,871.4406,773.0163,481.0573,926.642,959.6844,830.3408,914.0721,955.1315,2025-05-02,6.3641760623999994,7.260532833599999,6.9477033996,6.2195180067,4.664059506899999,5.7244980573,5.9056708986,4.697490210300001
2025-05-02T11:45:00Z,0.43,0.543,0.587,0.486,25.97,0.667,463.7,548.6691,1122.192,898.9652,900.7856,990.0552,1292.094,1223.195,1131.54,659.0974,883.1336,743.962,735.2845,887.1671,1102.971,1046.339,908.3322,842.2632,383.7248,2025-05-02,6.8579782524,8.270505633600001,7.7567720796,7.030225046700001,5.2572471669,6.5193182973,6.5752366986,5.3592462603
2025-05-02T12:00:00Z,0.677,0.624,0.684,0.643,25.93,0.684,459,630.4366,772.6641,648.1459,659.5496,747.4719,499.0312,785.7629,418.0632,536.7703,601.2388,494.883,466.2526,641.6819,614.5104,689.4039,349.9595,482.7759,313.835,2025-05-02,7.4253711924,8.9659033236,8.3401033896,7.623819686699999,5.7403404369,7.0604332173,7.0206313986,5.7788736003
2025-05-02T12:15:00Z,0.75,0.661,0.687,0.721,25.11,0.601,455.8,418.0766,504.382,487.4263,449.1856,192.1587,218.5641,198.9486,199.1611,377.1195,394.5441,390.7503,373.3244,152.8488,168.891,155.8385,155.1597,380.8259,233.9578,2025-05-02,7.801640132399999,9.4198471236,8.7787870596,8.0280867267,6.0797479869,7.415522907300001,7.372306668599999,6.1148655603
2025-05-02T12:30:00Z,0.694,0.61,0.692,0.669,25.68,0.604,456.5,559.058,761.7299,936.3546,784.8016,304.782,346.1245,324.4752,320.9532,371.9538,574.4696,759.9188,607.8057,242.8824,271.1866,265.211,248.1255,769.1344,246.9846,2025-05-02,8.3047923324,10.105404033600001,9.6215061996,8.7344081667,6.4145064069,7.9325455473,8.0562335886,6.6618906903
2025-05-02T12:45:00Z,0.653,0.588,0.667,0.638,25.69,0.641,454.7,554.0916,693.4091,502.7828,511.0702,1254.844,1398.925,777.1997,1089.943,519.8437,541.5572,494.3143,375.9689,1034.411,1085.854,1016.901,929.1295,614.0523,295.3479,2025-05-02,8.8034747724,10.7294722236,10.074010719599999,9.194371346699999,6.8823657369,8.419947027300001,8.5011164586,7.0002627002999995
2025-05-02T13:00:00Z,0.469,0.48,0.548,0.477,26.42,0.782,453.6,833.7784,868.0206,850.3117,892.2166,350.4626,412.0756,590.088,1306.481,655.7224,738.7854,550.8106,668.5775,283.0236,306.9889,314.1658,1122.055,988.5857,1334.869,2025-05-02,9.553875332400002,11.5106907636,10.8392912496,9.9973662867,7.4725158969,9.0848538873,8.996845998599998,7.6019824502999995
2025-05-02T13:15:00Z,0.654,0.616,0.657,0.679,26.54,0.859,454.6,605.3814,837.9304,604.4804,508.0106,374.3502,467.7931,430.1404,369.3576,556.8161,606.6249,492.478,512.3762,290.8187,362.6688,350.2655,286.9612,755.7269,300.7407,2025-05-02,10.0987185924,12.264828123600001,11.3833236096,10.4545758267,7.9736503869,9.630816297299999,9.4400761986,8.0631210303
2025-05-02T13:30:00Z,0.636,0.621,0.67,0.689,25.12,0.705,454.6,285.2137,318.264,295.8502,295.7155,297.5427,327.3201,304.0262,304.0723,226.6416,246.2195,234.5179,229.6196,236.8786,253.3252,240.224,236.5308,294.29,294.872,2025-05-02,10.355410922399999,12.5512657236,11.6495887896,10.720719776700001,8.1776278269,9.8524138473,9.6511423086,8.2697786703
2025-05-02T13:45:00Z,0.646,0.575,0.607,0.622,26.16,0.756,453.8,439.3917,717.5931,870.2019,911.6786,1178.78,1241.554,1259.738,1290.804,340.9043,552.7986,700.5127,682.7884,914.9858,938.0248,1047.992,1022.443,755.5483,411.9408,2025-05-02,10.750863452399999,13.1970995136,12.432770499599998,11.541230516699999,8.4844416969,10.3499325873,10.281603738600001,8.8842882303
2025-05-02T14:00:00Z,0.61,0.554,0.618,0.602,26.75,0.919,452.1,693.6921,640.3875,874.7504,881.8025,309.0998,337.8296,313.5041,317.7948,546.3377,538.6555,667.5018,736.7875,244.5895,260.6429,245.6875,248.9178,848.5892,595.3541,2025-05-02,11.3751863424,13.7734482636,13.2200458596,12.3348527667,8.9761456269,10.8347225373,10.8823553586,9.5473969803
2025-05-02T14:15:00Z,0.634,0.565,0.626,0.664,27.1,0.953,447.2,871.2148,771.6329,587.0386,811.2843,383.6304,427.7396,398.3986,413.17,687.3521,657.8416,608.2503,715.0696,305.829,329.2704,315.0676,318.2481,870.8875,396.2232,2025-05-02,12.1592796624,14.4679178736,13.7483805996,13.0650086367,9.5947625169,11.426779977299999,11.4297806286,10.190959620300001
2025-05-02T14:30:00Z,0.538,0.536,0.58,0.524,26.4,0.907,450.3,617.1789,605.6357,609.0511,640.2209,1371.556,1404.266,1339.418,1473.442,509.0569,465.5237,496.8269,492.6977,1223.491,1079.106,802.8457,1124.417,688.802,373.0065,2025-05-02,12.7147406724,15.012990003599999,14.296526589599999,13.6412074467,10.052913726899998,11.845751307299999,11.8769248386,10.6343875503
2025-05-02T14:45:00Z,0.389,0.346,0.522,0.486,26.94,0.964,452.1,888.8174,882.0586,854.669,876.7123,1481.386,1412.303,1404.045,1496.305,731.4233,697.7898,703.7797,660.6165,1121.909,1124.568,1212.408,1134.104,887.9066,1347.899,2025-05-02,13.5146763324,15.806842743599999,15.065728689599998,14.4302485167,10.7111946969,12.4737621273,12.5103265686,11.2289424003
2025-05-02T15:00:00Z,0.529,0.521,0.61,0.615,26.81,0.998,452.4,700.8141,685.437,687.1782,717.011,1172.227,1035.561,1241.912,1240.323,544.5595,552.0991,560.7857,547.5829,883.4501,918.4183,995.993,952.0316,550.422,564.451,2025-05-02,14.145409022399999,16.423736043599998,15.6841890696,15.0755584167,11.2012982469,12.9706513173,13.0150336986,11.7217670103
2025-05-02T15:15:00Z,0.595,0.533,0.606,0.59,26.82,0.969,452.2,830.7601,769.9753,915.709,910.6077,542.2953,535.3432,533.299,557.1185,656.2305,629.6187,745.3232,723.8509,421.5573,410.3257,416.032,429.4849,771.4222,343.4226,2025-05-02,14.8930931124,17.1167138136,16.5083271696,15.8951053467,11.7919056969,13.537308147300001,13.6858245786,12.3732328203
2025-05-02T15:30:00Z,0.772,0.712,0.748,0.764,24.92,0.736,452.8,205.4423,216.6828,210.8547,210.9384,66.72059,74.35825,68.26599,70.29622,161.2557,167.9144,168.8754,162.8084,52.43299,57.52914,53.48083,53.64017,143.3457,52.5532,2025-05-02,15.0779911824,17.311728333599998,16.6980963996,16.084949906699997,11.937035826899999,13.6884311073,13.8378124386,12.519760380300001
2025-05-02T15:45:00Z,0.745,0.681,0.714,0.691,21.58,0.366,459.3,72.73604,79.2773,74.10876,76.65149,160.9675,176.7063,164.1228,168.4636,56.97737,61.46415,57.0414,58.63076,127.625,138.1921,131.2761,131.6303,88.41721,150.524,2025-05-02,15.1434536184,17.3830779036,16.7647942836,16.1539362477,11.9883154599,13.7437488423,13.889149698600002,12.5725280643
2025-05-02T16:00:00Z,0.748,0.641,0.686,0.685,21.64,0.309,461.5,212.5233,217.4588,195.5903,213.6219,210.8961,236.9157,216.2747,221.9886,173.5286,169.3247,165.7572,164.1875,165.8365,184.4244,172.2959,171.0826,234.2335,201.1359,2025-05-02,15.3347245884,17.578790823600002,16.9408255536,16.3461959577,12.1444911999,13.8961410723,14.0383311786,12.720296814300001
2025-05-02T16:15:00Z,0.717,0.612,0.672,0.728,20.86,0.212,458.9,186.8885,209.1574,191.9259,193.348,299.8399,318.1972,295.6118,310.4613,147.0901,161.925,152.4433,148.76,236.5239,248.6392,235.4049,241.0715,207.4941,293.1818,2025-05-02,15.5029242384,17.7670324836,17.1135588636,16.5202091577,12.2768722899,14.0418735723,14.1755301486,12.854180814300001
2025-05-02T16:30:00Z,0.702,0.658,0.69,0.752,21.18,0.206,460.3,247.6509,258.7682,239.2485,254.591,219.9208,241.0628,221.328,224.6915,194.4494,201.8976,195.4871,197.7453,172.7814,187.7405,178.477,173.1592,244.2113,238.8972,2025-05-02,15.725810048399998,17.9999238636,17.3288825136,16.7493410577,12.451876749899998,14.2235814123,14.351468538599999,13.032151584300001
2025-05-02T16:45:00Z,0.747,0.649,0.678,0.731,22.37,0.344,454.4,323.824,322.1138,304.8128,314.0465,174.7008,191.756,176.1187,181.2611,232.4993,250.1641,253.4903,240.119,136.9523,149.1197,137.0465,140.3115,329.7603,200.4688,2025-05-02,16.0172516484,18.2898262836,17.6032140336,17.031982907699998,12.6611261199,14.4487291023,14.579609808599999,13.2482586843
2025-05-02T17:00:00Z,0.635,0.485,0.56,0.712,24.2,0.585,454.7,246.4514,253.8487,259.1931,276.5151,374.5179,502.9166,561.0508,672.1296,189.0997,198.5173,203.5245,216.88,312.271,323.2404,513.4797,505.987,284.3624,491.3234,2025-05-02,16.2390579084,18.5182901136,17.8364878236,17.2808464977,12.8313158499,14.6273946723,14.7627818586,13.4434506843
2025-05-02T17:15:00Z,0.799,0.701,0.752,0.787,22.33,0.423,454.7,228.7781,252.0381,245.3359,268.0391,57.12852,65.80817,59.64252,58.5507,185.1973,190.2325,195.0055,211.754,44.17826,50.31314,45.05285,44.69785,199.7372,59.0441,2025-05-02,16.4449581984,18.7451244036,18.0572901336,17.522081687700002,12.9979934199,14.7986039223,14.9382868086,13.634029284299999
2025-05-02T17:30:00Z,0.76,0.69,0.728,0.773,22.12,0.236,454,102.5762,113.0262,105.4785,106.8092,127.6908,138.2809,129.5385,130.5401,80.35397,87.99604,83.68074,82.06071,100.1769,107.5461,103.7159,100.8457,115.7448,152.0081,2025-05-02,16.5372767784,18.846847983599996,18.152220783599997,17.6182099677,13.070311992899999,14.877800358300002,15.013599474599998,13.7078839233
2025-05-02T17:45:00Z,0.684,0.661,0.718,0.752,22.63,0.176,454.1,134.8686,148.7379,138.3896,139.6159,165.5913,180.6668,168.7116,172.5941,105.8105,115.7338,110.1431,107.668,129.8225,140.5486,133.7882,133.0889,146.7185,200.0266,2025-05-02,16.6586585184,18.980712093599998,18.2767714236,17.7438642777,13.1655414429,14.9819607783,15.1127282646,13.8047851233
2025-05-02T18:00:00Z,0.715,0.615,0.665,0.738,22.08,0.093,454.9,221.3944,232.199,216.8353,229.5527,222.4395,228.9246,209.9754,223.9719,173.1693,180.5665,162.4762,176.3695,173.6244,177.7526,157.8446,173.4251,237.6062,224.1802,2025-05-02,16.8579134784,19.189691193599998,18.4719231936,17.9504617077,13.321393812899998,15.1444706283,15.258956844600002,13.9635176733
2025-05-02T18:15:00Z,0.77,0.616,0.662,0.711,21.94,0.041,452.8,237.7943,222.9889,238.9607,247.7989,208.8965,208.448,266.0453,265.343,174.7922,172.9688,150.2655,189.639,160.7481,162.221,141.7721,200.5763,243.7223,211.0109,2025-05-02,17.0719283484,19.3903812036,18.6869878236,18.173480717700002,13.4787067929,15.3001425483,15.394195794600002,14.134192773299999
2025-05-02T18:30:00Z,0.727,0.645,0.689,0.762,21.75,0.083,452.4,193.0122,192.7794,208.8318,219.436,180.3634,179.734,181.0674,188.4276,150.2908,150.2152,132.3965,171.8845,140.1105,140.2826,124.1852,147.8745,204.2067,222.7148,2025-05-02,17.2456393284,19.563882663599998,18.8749364436,18.370973117700004,13.6139685129,15.435336228299997,15.5133526446,14.2888888233
2025-05-02T18:45:00Z,0.759,0.683,0.706,0.759,21.67,0.13,456.5,150.0217,148.8592,148.6796,158.7809,108.6912,114.9145,107.8714,113.6374,116.3449,116.3041,103.715,121.8112,85.22063,89.67984,82.28293,87.82187,151.5282,108.8765,2025-05-02,17.380658858399997,19.6978559436,19.0087480836,18.513875927700003,13.7186789229,15.5400099183,15.6066961446,14.398518903300001
2025-05-02T19:00:00Z,0.802,0.707,0.735,0.776,22.19,0.173,456.9,97.49473,103.8553,97.62733,102.5901,91.76834,96.86584,90.61704,95.56686,76.47964,80.66287,74.52248,79.23305,71.38201,75.0969,68.84835,73.6356,101.1514,95.5049,2025-05-02,17.468404115400002,19.791325713600003,19.096612680600003,18.6062070177,13.787510598899999,15.6126065013,15.673766376600001,14.4698286483
2025-05-02T19:15:00Z,0.786,0.715,0.745,0.783,22.96,0.264,456.2,83.28957,88.91424,83.27554,88.10424,70.14047,75.94444,70.83606,74.32038,64.86044,68.79863,62.67641,67.95658,54.67086,58.66105,52.63562,57.07673,85.47327,71.8423,2025-05-02,17.543364728400004,19.8713485296,19.1715606666,18.6855008337,13.8458849949,15.6745252683,15.7301751456,14.5309895703
2025-05-02T19:30:00Z,0.815,0.725,0.752,0.777,22.7,0.328,457.9,62.76709,67.04318,62.78289,66.15839,56.23251,59.99229,56.00032,59.58484,48.73346,51.66743,45.98823,51.1068,43.67188,46.10523,41.01237,45.94214,65.43014,55.8473,2025-05-02,17.5998551094,19.9316873916,19.2280652676,18.7450433847,13.8897451089,15.721025955299998,15.7715645526,14.5769856903
2025-05-02T19:45:00Z,0.8,0.746,0.772,0.788,23.41,0.388,461.2,44.31063,47.50881,43.86693,46.57178,34.98837,37.29818,34.62042,36.7306,34.22046,36.45269,31.87166,35.85196,26.97494,28.58333,25.16033,28.32729,44.91207,34.7293,2025-05-02,17.6397346764,19.9744453206,19.2675455046,18.786957986700003,13.920543522900001,15.7538333763,15.800249046600001,14.609252454300002
2025-05-02T20:00:00Z,0.814,0.776,0.798,0.837,23.81,0.426,460.1,24.88461,26.84608,24.77234,26.16877,15.9275,17.23335,15.92145,16.56877,19.17419,20.47883,18.24588,19.97339,12.22763,13.07585,11.89576,12.63147,24.40074,14.8069,2025-05-02,17.6621308254,19.998606792599997,19.2898406106,18.8105098797,13.9378002939,15.7722643233,15.816670338599998,14.6272285053
2025-05-02T20:15:00Z,0.839,0.795,0.795,0.856,23.54,0.399,466.8,8.831524,9.558982,8.874328,9.241658,3.604499,3.921566,3.650723,3.844865,6.780054,7.279267,6.629145,7.021482,2.809545,3.045565,2.743603,2.903143,7.933825,3.133,2025-05-02,17.670079197,20.0072098764,19.2978275058,18.8188273719,13.9439023425,15.778815663599998,15.822636569100002,14.6335478391
2025-05-02T20:30:00Z,0.857,0.834,0.84,0.849,23.08,0.344,468,1.931586,2.084161,1.947687,2.065678,0.6493147,0.6996284,0.6366569,0.718648,1.492177,1.617341,1.43915,1.530725,0.4807171,0.5316566,0.464819,0.4940977,1.641745,0.311,2025-05-02,17.671817624400003,20.009085621300002,19.2995804241,18.820686482099998,13.9452453018,15.780271270499998,15.823931804099999,14.6349254916
2025-05-03T07:00:00Z,0.826,0.761,0.759,0.812,20.11,0.22,528.2,6.495507,7.20812,6.644253,6.699349,11.75974,13.1196,12.0782,12.02694,252.8073,5.335014,5.08373,4.907845,245.9663,9.790894,9.351544,8.914717,7.741843,14.1885,2025-05-03,0.0058459563,0.006487308,0.0059798277,0.0060294141,0.22752657,0.0048015126,0.004575357,0.004417060499999999
2025-05-03T07:15:00Z,0.828,0.747,0.759,0.799,20.39,0.216,526.6,19.58193,21.92678,20.0942,19.99129,28.08266,31.46097,28.67313,28.53361,261.6695,16.54682,15.68784,14.9733,258.2287,23.84109,22.46155,21.48802,22.18682,31.0866,2025-05-03,0.0234696933,0.02622141,0.0240646077,0.024021575099999998,0.46302912,0.0196936506,0.018694413,0.0178930305
2025-05-03T07:30:00Z,0.813,0.734,0.742,0.805,20.77,0.251,531,35.94417,40.14425,36.86458,36.62434,43.04404,48.24156,44.20367,44.05003,315.6843,30.5764,28.98125,27.69986,277.6605,36.88022,34.82477,33.45396,38.92151,47.2128,2025-05-03,0.055819446300000006,0.062351235,0.057242729699999995,0.0569834811,0.74714499,0.0472124106,0.044777538,0.0428229045
2025-05-03T07:45:00Z,0.797,0.71,0.737,0.793,20.97,0.268,529.3,53.48957,59.98851,55.1729,54.60038,59.13323,66.25514,60.86911,60.7163,282.1819,45.83306,43.58524,41.5749,207.2033,50.72631,48.20737,46.16067,57.15324,56.743,2025-05-03,0.1039600593,0.116340894,0.1068983397,0.1061238231,1.0011087,0.0884621646,0.084004254,0.0802403145
2025-05-03T08:00:00Z,0.792,0.689,0.698,0.778,21.48,0.282,531.1,68.26293,76.51141,70.6551,70.15235,80.27752,88.82264,82.17357,82.2932,255.0922,58.73175,55.86491,53.49855,168.749,68.33634,64.93513,62.96871,74.04324,87.32,2025-05-03,0.16539669629999998,0.185201163,0.1704879297,0.1692609381,1.2306916799999998,0.1413207396,0.134282673,0.1283890095
2025-05-03T08:15:00Z,0.767,0.682,0.684,0.754,22.16,0.316,527.2,89.23411,99.14116,91.46557,92.09373,97.24908,108.3145,99.80621,99.5834,161.5803,76.37952,72.18012,70.66015,122.4273,83.45481,78.83846,76.46927,94.91301,103.2213,2025-05-03,0.2457073953,0.274428207,0.25280694270000004,0.2521452951,1.37611395,0.2100623076,0.199244781,0.1919831445
2025-05-03T08:30:00Z,0.754,0.631,0.656,0.74,23.01,0.391,527.3,119.5368,132.8407,122.2675,122.3142,162.2754,181.3726,166.4791,163.7328,155.2215,102.62,96.92927,93.88731,170.0107,139.9796,132.3001,125.594,132.3088,205.7118,2025-05-03,0.3532905153,0.393984837,0.3628476927,0.3622280751,1.5158133,0.3024203076,0.28648112400000003,0.27648172349999994
2025-05-03T08:45:00Z,0.753,0.628,0.641,0.739,23.03,0.537,522.4,173.4186,194.5598,174.0321,170.2149,173.1675,193.3194,169.7888,172.6067,211.3737,148.8956,139.9755,130.9504,210.6251,149.1993,135.4032,132.7019,177.1753,181.6406,2025-05-03,0.5093672553,0.569088657,0.5194765827,0.5154214851,1.7060496299999999,0.4364263476,0.41245907400000004,0.3943370835
2025-05-03T09:00:00Z,0.736,0.622,0.589,0.714,22.49,0.603,518.1,209.6287,230.6196,196.1513,203.2413,323.3461,274.6297,293.3635,304.6286,167.5742,180.9594,155.8664,156.1366,239.1948,250.4277,220.7747,218.8469,203.2201,296.9781,2025-05-03,0.6980330853000001,0.776646297,0.6960127527,0.6983386550999999,1.85686641,0.5992898076000001,0.552738834,0.5348600235000001
2025-05-03T09:15:00Z,0.725,0.612,0.619,0.74,21.16,0.41,497.3,301.3501,261.5395,291.2773,299.203,243.2341,240.3448,227.5162,237.6684,232.3304,206.2306,234.7199,225.9736,182.6521,185.8872,183.9413,183.1653,265.8486,212.51,2025-05-03,0.9692481753,1.012031847,0.9581623226999999,0.9676213551,2.06596377,0.7848973476,0.763986744,0.7382362635
2025-05-03T09:30:00Z,0.658,0.582,0.579,0.659,20.99,0.377,491,255.4364,246.7723,251.9997,248.6465,319.7262,346.3845,322.0119,322.7137,194.421,190.2461,197.2784,187.8806,245.3905,268.2266,258.6605,247.0097,248.1859,413.616,2025-05-03,1.1991409353,1.234126917,1.1849620527000002,1.1914032050999999,2.24094267,0.9561188376,0.941537304,0.9073288034999999
2025-05-03T09:45:00Z,0.626,0.558,0.561,0.599,21.05,0.383,487.9,452.4984,510.2497,487.1714,489.2117,394.5965,425.4507,390.3891,397.9934,351.7762,388.1895,393.9553,372.8387,306.0168,333.4784,316.9991,306.0399,475.6265,414.6578,2025-05-03,1.6063894953,1.6933516469999998,1.6234163126999999,1.6316937351,2.55754125,1.3054893876,1.296097074,1.2428836335
2025-05-03T10:00:00Z,0.667,0.578,0.567,0.63,21.57,0.47,478.9,343.8521,374.0918,346.044,349.6578,290.8675,323.4848,296.8648,298.03,267.1212,289.9179,278.9613,267.7001,225.9206,250.0965,237.3417,228.4846,334.1347,308.8544,2025-05-03,1.9158563852999997,2.0300342669999996,1.9348559127,1.9463857551,2.79795033,1.5664154976,1.547162244,1.4838137235000002
2025-05-03T10:15:00Z,0.699,0.558,0.572,0.634,21.79,0.499,467.7,314.3873,348.1096,319.6974,320.1696,320.1472,355.3561,324.9981,325.8147,243.2749,269.6902,256.2167,246.1205,247.4258,275.3108,260.4676,251.0362,321.1139,301.7639,2025-05-03,2.1988049553,2.343332907,2.2225835727,2.2345383951,3.01689774,1.8091366776,1.777757274,1.7053221735
2025-05-03T10:30:00Z,0.658,0.561,0.575,0.647,21.62,0.487,467.9,273.091,302.6511,277.9571,279.7129,282.908,312.5334,289.0131,291.8906,211.6355,233.7776,221.3573,215.7273,220.0289,241.9933,231.1796,225.1944,280.9113,314.6033,2025-05-03,2.4445868553,2.615718897,2.4727449627,2.4862800051000002,3.20736969,2.0195365175999997,1.976978844,1.8994767435000002
2025-05-03T10:45:00Z,0.693,0.541,0.556,0.652,22.08,0.49,469.5,282.5252,310.4818,287.1858,291.6675,295.4856,326.0891,300.1879,305.1547,219.1979,240.504,229.4207,225.3355,229.4677,252.311,239.0371,236.5696,294.0143,309.1954,2025-05-03,2.6988595353,2.895152517,2.7312121826999998,2.7487807551000003,3.4046478,2.2359901176,2.1834574740000003,2.1022786935
2025-05-03T11:00:00Z,0.703,0.544,0.532,0.669,22.32,0.547,469,288.6907,316.4888,293.1909,299.3407,356.5222,389.1752,361.6589,368.0279,223.7064,244.712,233.196,231.6441,276.3595,301.5342,289.3631,285.22,304.1985,346.5781,2025-05-03,2.9586811653,3.179992437,2.9950839926999997,3.0181873851,3.60598356,2.4562309176,2.393333874,2.3107583835
