time,qy_1,qy_2,qy_3,qy_4,temp,vpd,co2,eppfd_1,eppfd_2,eppfd_3,eppfd_4,eppfdi_1,eppfdi_2,eppfdi_3,eppfdi_4,ppfd_1,ppfd_2,ppfd_3,ppfd_4,ppfdi_1,ppfdi_2,ppfdi_3,ppfdi_4,eppfd_g,eppfdi_g,date,edli_1,edli_2,edli_3,edli_4,dli_1,dli_2,dli_3,dli_4
2025-04-24T10:15:00Z,0.723,0.59,0.597,0.73,22.08,0.065,506.5,161.3917,168.8422,166.3402,167.244,130.9638,138.1007,135.3565,135.9333,128.2948,130.691,134.9082,128.6777,103.8199,106.4613,109.7166,104.4425,155.5445,128.6415,2025-04-24,1.1556176679,1.2082917141,1.1870673164999999,1.1965958442000002,0.9152529327,0.9334761533999999,0.9608004261,0.9178127226
2025-04-24T10:30:00Z,0.718,0.559,0.536,0.696,21.81,0.093,506.2,143.8301,151.1049,148.1923,149.4219,196.2332,201.4316,199.5898,201.9989,114.6165,117.549,120.6062,114.988,156.5249,156.4372,162.7292,155.7556,150.9871,233.5643,2025-04-24,1.2850647579,1.3442861241,1.3204403865,1.3310755542,1.0184077826999998,1.0392702534,1.0693460061000002,1.0213019226
2025-04-24T10:45:00Z,0.729,0.554,0.549,0.687,21.11,0.004,506.6,219.3679,232.0733,226.7598,227.8541,189.3882,196.4958,194.8267,195.3139,174.9117,180.9701,184.6054,175.4588,150.6862,152.7601,158.6452,150.1514,219.2228,196.1553,2025-04-24,1.4824958679,1.5531520941,1.5245242064999998,1.5361442441999997,1.1758283127000002,1.2021433434,1.2354908661,1.1792148426000002
2025-04-24T11:00:00Z,0.796,0.571,0.567,0.693,21.15,-0.01,501.6,188.9103,199.1805,194.5572,196.053,154.6787,161.2759,158.3672,159.746,150.5368,155.2374,158.4036,151.0943,123.3471,125.4425,128.6897,123.292,184.115,135.8745,2025-04-24,1.6525151379,1.7324145441,1.6996256865000001,1.7125919442,1.3113114327,1.3418570034,1.3780541061,1.3151997126
2025-04-24T11:15:00Z,0.723,0.546,0.538,0.704,21.71,0.04,500,155.423,161.9153,160.611,161.3454,173.8713,184.0379,181.8249,180.7642,123.6062,125.2748,130.4088,124.275,138.1018,143.1463,147.6552,138.6323,163.922,231.7729,2025-04-24,1.7923958379,1.8781383141,1.8441755865000002,1.8578028042,1.4225570127,1.4546043234000001,1.4954220261,1.4270472126
2025-04-24T11:30:00Z,0.711,0.539,0.524,0.71,20.86,-0.043,497.2,228.8593,240.0889,237.0039,236.8607,252.8811,269.214,263.2253,262.279,182.2235,186.7217,192.8914,181.969,201.1651,210.1678,214.6722,201.228,235.6307,239.5792,2025-04-24,1.9983692078999997,2.0942183241,2.0574790965,2.0709774342,1.5865581627,1.6226538534000001,1.6690242861,1.5908193126
2025-04-24T11:45:00Z,0.677,0.487,0.473,0.649,21.26,-0.063,498,291.9952,307.0684,302.1412,302.6364,332.7765,347.4266,343.6886,343.07,232.6066,239.4381,246.0451,232.5951,264.6748,271.0839,279.4793,263.4716,304.8402,383.4962,2025-04-24,2.2611648879,2.3705798841,2.3294061765,2.3433501941999997,1.7959041027,1.8381481434,1.8904648761,1.8001549025999999
2025-04-24T12:00:00Z,0.659,0.518,0.506,0.66,22.06,0.017,497.2,326.3511,343.037,337.4224,336.8763,305.909,323.3093,316.6408,317.884,259.6847,265.8929,274.0205,259.7745,244.0712,250.3821,256.7743,245.6713,323.7365,303.0118,2025-04-24,2.5548808779,2.6793131840999997,2.6330863365,2.6465388642,2.0296203327,2.0774517533999997,2.1370833261000004,2.0339519526
2025-04-24T12:15:00Z,0.676,0.515,0.488,0.65,22.25,0.087,494.9,276.8198,289.1012,284.2436,286.4088,287.11,294.8824,292.0349,295.5727,220.0661,222.9995,230.2936,220.8582,228.5525,227.5261,237.3961,227.2725,282.4805,358.6905,2025-04-24,2.8040186978999997,2.9395042641,2.8889055765,2.9043067841999997,2.2276798227,2.2781513034,2.3443475660999997,2.2327243325999997
2025-04-24T12:30:00Z,0.692,0.503,0.463,0.671,22.67,0.167,493.8,366.7428,380.3592,374.1866,375.1136,356.6443,372.4303,362.8951,365.5406,292.1195,296.4249,304.0723,292.0388,283.5623,288.1924,294.2047,283.3031,371.0503,349.61,2025-04-24,3.1340872178999994,3.2818275441,3.2256735165,3.2419090242,2.4905873727000003,2.5449337134000003,2.6180126360999996,2.4955592525999997
2025-04-24T12:45:00Z,0.59,0.479,0.426,0.585,23.12,0.264,490.1,374.8293,388.6333,382.0839,384.8844,435.9126,455.3258,436.6499,439.6081,298.5147,301.7094,310.5133,298.1725,346.9888,356.0647,355.9608,342.2992,392.3721,445.4747,2025-04-24,3.4714335879,3.6315975141,3.5695490265000003,3.5883049841999997,2.7592506027000003,2.8164721734,2.8974746061,2.7639145026
2025-04-24T13:00:00Z,0.64,0.49,0.455,0.597,23.28,0.215,488.6,583.7999,624.175,636.6299,577.2746,493.1587,514.8783,516.5298,506.3193,457.4749,496.8289,525.9925,500.0176,394.9578,403.8648,421.0703,396.7021,527.8241,538.1614,2025-04-24,3.9968534978999997,4.193355014100001,4.1425159365,4.1078521242,3.1709780127000005,3.2636181833999998,3.3708678561,3.2139303426
2025-04-24T13:15:00Z,0.693,0.525,0.499,0.682,22.57,0.201,484.3,399.4935,419.0227,412.7747,406.0273,249.5495,264.4281,259.3302,252.4989,320.6085,326.9117,335.3364,319.154,198.1672,206.0338,210.843,196.6308,378.5897,271.1531,2025-04-24,4.356397647900001,4.5704754441,4.5140131665,4.4732766942,3.4595256627,3.5578387134,3.6726706160999996,3.5011689426
2025-04-24T13:30:00Z,0.669,0.518,0.511,0.642,21.57,0.114,482.2,234.3224,246.0455,240.7813,239.7854,268.8137,283.4758,278.5501,274.8293,186.2983,190.6004,194.9099,187.29,213.8956,221.2004,226.6945,213.952,240.4486,301.2429,2025-04-24,4.5672878079000006,4.7919163941,4.7307163365000005,4.689083554199999,3.6271941327,3.7293790733999996,3.8480895260999994,3.6697299426
2025-04-24T13:45:00Z,0.699,0.511,0.49,0.669,21.46,0.031,482.8,297.3212,308.7515,304.8839,303.6803,316.5516,330.3346,325.1041,324.6136,236.7386,239.6751,247.1732,236.9824,251.8287,256.6588,263.4755,253.2557,305.572,331.8911,2025-04-24,4.834876887899999,5.069792744100001,5.0051118465,4.9623958242,3.8402588727,3.9450866634,4.0705454061,3.8830141026000002
2025-04-24T14:00:00Z,0.597,0.496,0.46,0.613,21.88,0.056,482.8,369.034,383.2634,384.227,374.7576,406.7954,424.7076,425.9348,415.8535,293.9943,299.3804,312.8155,291.7082,325.0096,331.9881,346.9858,321.312,385.6673,444.0768,2025-04-24,5.1670074879,5.4147298041,5.3509161464999995,5.299677664200001,4.1048537427,4.2145290234,4.352079356100001,4.1455514826
2025-04-24T14:15:00Z,0.64,0.432,0.41,0.545,23.06,0.208,486.6,471.3084,542.136,544.3737,524.7637,562.8562,668.9438,672.5215,646.4258,377.4493,422.1557,444.2871,416.3861,451.2795,521.7901,549.4339,521.2125,555.7872,670.0222,2025-04-24,5.5911850479,5.9026522041,5.8408524765,5.771964994199999,4.4445581127,4.5944691534,4.7519377461,4.5202989726
2025-04-24T14:30:00Z,0.608,0.457,0.438,0.591,23.15,0.266,481.4,499.9645,530.9645,528.9455,521.2878,571.1604,578.1846,548.8857,557.4758,400.7701,414.8704,430.6703,409.4809,460.3133,457.4256,440.7243,425.3561,524.3013,602.8307,2025-04-24,6.0411530979000005,6.3805202540999995,6.3169034265,6.2411240142,4.8052512027,4.9678525134000004,5.1395410161,4.8888317826
2025-04-24T14:45:00Z,0.528,0.444,0.435,0.567,24.08,0.28,479.3,863.0479,790.5296,803.5253,871.1198,1216.81,694.4057,1178.782,1170.733,696.8123,638.2788,708.4197,654.1326,949.5754,586.3893,964.0685,886.8846,878.8032,1034.51,2025-04-24,6.8178962079,7.091996894099999,7.040076196499999,7.025131834200001,5.432382272700001,5.542303433400001,5.7771187461,5.4775511225999995
2025-04-24T15:00:00Z,0.474,0.407,0.414,0.512,24.5,0.425,480.1,789.5619,641.2388,759.5881,718.4435,986.2371,766.4672,996.9821,907.8963,624.0017,510.4503,627.3752,571.8127,765.7798,746.681,809.8349,761.9266,805.9846,902.0012,2025-04-24,7.5285019179,7.6691118141,7.723705486500001,7.671730984200001,5.9939838027,6.0017087034,6.3417564261,5.9921825526
2025-04-24T15:15:00Z,0.688,0.514,0.499,0.669,23.81,0.423,478.9,510.5472,493.3303,526.8382,514.997,352.3443,356.9907,352.058,354.6539,395.7822,387.9351,434.651,408.6768,277.9019,278.7342,286.8897,275.0301,466.7724,287.2717,2025-04-24,7.9879943979000005,8.113109084100001,8.1978598665,8.1352282842,6.350187782699999,6.3508502934,6.7329423261,6.3599916726000005
2025-04-24T15:30:00Z,0.692,0.501,0.473,0.667,22.94,0.292,476.5,305.2388,310.7798,307.9774,309.6727,354.3227,358.9329,357.5579,362.5538,241.8457,241.8794,250.2609,242.0788,281.9878,279.7347,291.4125,283.7813,314.6579,379.9471,2025-04-24,8.262709317899999,8.392810904100001,8.475039526500002,8.413933714199999,6.567848912700001,6.5685417534,6.9581771361,6.577862592599999
2025-04-24T15:45:00Z,0.692,0.555,0.522,0.699,23.35,0.26,477.2,435.8102,436.6447,437.5203,435.6752,255.5833,266.7386,265.7174,260.9457,347.2854,341.3676,354.4621,341.8619,203.8681,208.3967,216.8649,204.1226,435.4997,264.5685,2025-04-24,8.6549384979,8.7857911341,8.8688077965,8.806041394200001,6.8804057727000005,6.8757725934,7.2771930261,6.8855383026
2025-04-24T16:00:00Z,0.739,0.58,0.563,0.734,22.3,0.181,475.8,189.8625,197.7222,194.7339,192.3028,137.9686,142.1489,139.9816,139.7907,150.5551,153.7895,158.7533,150.2189,109.0899,110.2357,113.279,108.7697,177.3955,140.6115,2025-04-24,8.825814747899999,8.9637411141,9.044068306500002,8.979113914200001,7.0159053627,7.0141831434,7.4200709961,7.020735312599999
2025-04-24T16:15:00Z,0.752,0.599,0.576,0.767,21.53,0.043,475.3,126.7648,131.98,129.496,129.5494,101.6466,105.187,103.7482,104.2202,99.82882,101.431,104.5258,100.8636,79.54401,79.59269,83.02033,80.79292,125.8153,103.7647,2025-04-24,8.9399030679,9.0825231141,9.160614706499999,9.0957083742,7.105751300700001,7.1054710434,7.514144216100001,7.1115125526
2025-04-24T16:30:00Z,0.784,0.602,0.584,0.727,21.97,-0.035,478,102.1422,103.5637,102.5271,103.9525,104.9094,105.6901,104.3595,107.0172,80.28806,77.81094,81.84148,81.29024,82.8764,79.57735,83.64568,83.85329,108.2506,110.6379,2025-04-24,9.031831047899999,9.1757304441,9.2528890965,9.189265624199999,7.1780105547,7.1755008894,7.5878015481,7.1846737686
2025-04-24T16:45:00Z,0.753,0.608,0.604,0.746,22.71,-0.018,478.6,107.717,109.1144,106.5472,110.7306,108.6564,111.3392,108.8669,110.315,85.46697,82.59999,85.42678,86.96945,86.57269,85.3117,88.11977,87.05112,111.3287,66.2583,2025-04-24,9.128776347899999,9.273933404100001,9.3487815765,9.2889231642,7.2549308277,7.2498408804,7.6646856501,7.2629462736
2025-04-24T17:00:00Z,0.767,0.6,0.583,0.73,22.83,-0.027,491,55.08895,57.19035,56.62432,56.57696,108.1585,111.2295,110.4448,110.6079,43.72309,43.66,45.65381,44.16494,86.3679,85.50557,89.48822,86.49998,60.45745,126.3442,2025-04-24,9.178356402899999,9.3254047191,9.3997434645,9.3398424282,7.2942816086999995,7.2891348804,7.705774079099999,7.302694719600001
2025-04-24T17:15:00Z,0.716,0.505,0.495,0.678,23.11,-0.056,483.6,239.1003,232.6341,235.6885,249.1842,275.9318,277.5017,271.0736,286.0411,190.458,178.2464,189.3214,197.5095,221.1202,213.0859,219.5071,225.6121,258.4908,239.4855,2025-04-24,9.3935466729,9.5347754091,9.6118631145,9.5641082082,7.4656938087,7.4495566404,7.8761633391000005,7.4804532696
2025-04-24T17:30:00Z,0.748,0.583,0.549,0.711,22.49,-0.095,477.9,188.7836,189.8365,187.55,193.5735,148.1425,150.2632,146.127,152.4998,151.0161,145.4952,151.8055,151.9626,118.9758,115.7366,118.0788,119.6889,182.7181,146.0381,2025-04-24,9.563451912900002,9.7056282591,9.7806581145,9.7383243582,7.6016082987,7.5805023204,8.012788289100001,7.617219609599999
2025-04-24T17:45:00Z,0.773,0.632,0.615,0.773,22.6,-0.055,475.3,92.82346,96.40015,94.45695,95.76,68.26813,72.00299,70.31255,70.36282,74.31715,74.48581,76.72034,74.85329,54.82328,56.12716,57.49184,54.81589,86.62246,68.5743,2025-04-24,9.646993026899999,9.7923883941,9.8656693695,9.8245083582,7.6684937337,7.6475395494,8.0818365951,7.684587570600001
2025-04-24T18:00:00Z,0.774,0.638,0.623,0.796,23.35,0.033,480.4,45.91096,48.00031,46.5868,47.43243,55.20599,56.97659,54.45038,57.87967,36.69047,37.11251,37.79015,36.97876,43.99865,43.82458,43.90764,45.26889,45.65607,63.7549,2025-04-24,9.688312890899999,9.8355886731,9.9075974895,9.8671975452,7.701515156700001,7.680940808400001,8.115847730099999,7.7178684546
2025-04-24T18:15:00Z,0.806,0.652,0.622,0.78,23.36,0.046,479.4,86.78036,91.17992,87.82105,89.31355,64.75463,67.63954,66.81233,65.93169,68.94551,69.54498,71.00806,69.89804,51.28133,52.05502,54.25327,51.18082,90.86243,71.2651,2025-04-24,9.7664152149,9.917650601100002,9.986636434500001,9.9475797402,7.7635661157,7.743531290400001,8.1797549841,7.780776690600001
2025-04-24T18:30:00Z,0.775,0.611,0.586,0.757,23.53,0.071,479.5,79.29721,82.3977,80.14029,81.31117,114.2541,119.0151,116.0532,117.8034,63.14326,63.29811,64.91302,63.37533,91.29034,91.43795,94.42518,91.99326,86.34731,112.9839,2025-04-24,9.8377827039,9.991808531100002,10.058762695499999,10.0207597932,7.820395049699999,7.800499589400001,8.238176702099999,7.837814487599999
2025-04-24T18:45:00Z,0.778,0.633,0.601,0.744,23.19,0.03,482.9,89.31666,93.32381,91.34476,92.0624,97.85529,102.2385,100.089,100.68,71.0565,71.57423,74.05135,71.70367,78.06009,78.94643,81.35485,78.33244,90.40827,100.9427,2025-04-24,9.918167697900001,10.075799960100001,10.140972979499999,10.1036159532,7.8843458996999995,7.864916396400001,8.3048229171,7.9023477906
2025-04-24T19:00:00Z,0.775,0.639,0.626,0.747,23.14,-0.001,478.6,95.17352,97.5491,96.83398,98.44596,77.14169,78.35884,77.02814,79.8786,75.90001,75.35513,78.5101,76.57894,61.2828,60.37894,62.59739,62.29596,97.18684,79.7423,2025-04-24,10.0038238659,10.1635941501,10.2281235615,10.192217317199999,7.9526559087,7.9327360134000005,8.3754820071,7.971268836599999
2025-04-24T19:15:00Z,0.792,0.628,0.624,0.77,23.16,0.038,484.1,69.80016,70.82515,70.16116,72.26734,69.01104,68.605950000000007,67.00019,72.67116,55.48307,54.21998,56.68238,56.36695,54.88369,52.45594,53.35358,56.87444,72.74384,69.5375,2025-04-24,10.0666440099,10.2273367851,10.291268605499999,10.257257923200001,8.0025906717,7.9815339954,8.4264961491,8.021999091600001
2025-04-24T19:30:00Z,0.784,0.649,0.645,0.774,23.58,0.027,486.2,61.82487,61.8959,61.49063,64.34875,57.19651,56.25027,56.73206,59.29297,48.8966,46.81304,49.12221,50.11056,45.00368,42.3774,45.25322,46.14171,65.04547,58.5306,2025-04-24,10.1222863929,10.2830430951,10.3466101725,10.3151717982,8.0465976117,8.0236657314,8.4707061381,8.0670985956
2025-04-24T19:45:00Z,0.834,0.692,0.691,0.801,22.98,0.048,482.8,41.33421,41.2166,41.38706,42.55403,27.24265,27.71453,27.79121,27.90826,32.55918,31.16529,33.11184,33.09867,21.45397,21.0542,22.36901,21.64104,41.37618,27.2304,2025-04-24,10.1594871819,10.3201380351,10.3838585265,10.353470425200001,8.0759008737,8.0517144924,8.5005067941,8.0968873986
2025-04-24T20:00:00Z,0.83,0.729,0.739,0.824,22.97,0.002,493.4,20.48618,20.5824,20.71479,21.07874,12.82171,12.91227,13.04829,13.26129,15.99367,15.55796,16.48707,16.22218,9.963207,9.755094,10.3508,10.16579,20.47606,11.9812,2025-04-24,10.177924743899998,10.3386621951,10.402501837500001,10.3724412912,8.0902951767,8.065716656400001,8.515345157099999,8.1114873606
2025-04-24T20:15:00Z,0.852,0.792,0.8,0.853,22.71,-0.002,493.4,6.906265,6.969285,6.977139,7.116807,2.593553,2.657334,2.626069,2.649493,5.33688,5.263894,5.517412,5.404872,1.985938,2.02353,2.072272,1.978621,6.154793,1.8963,2025-04-24,10.1841403824,10.3449345516,10.4087812626,10.3788464175,8.0950983687,8.070454161,8.5203108279,8.1163517454
2025-04-24T20:30:00Z,0.879,0.833,0.862,0.865,22.18,-0.028,491.6,0.9614597,0.9736487,0.9548889,0.9725244,0.1436431,0.1411159,0.1301825,0.1406551,0.723215,0.7437146,0.7508872,0.6832029,0,0.1243471,0.100671,0,0.678905,0.2286,2025-04-24,10.18500569613,10.34581083543,10.40964066261,10.37972168946,8.0957492622,8.07112350414,8.520986626380001,8.116966628010001
2025-04-25T07:00:00Z,0.846,0.826,0.834,0.815,20.61,-0.042,545.3,3.026428,3.10746,3.037339,3.08227,5.907064,6.111909,5.905282,6.035189,2.250302,2.279168,2.381172,2.18948,4.45187,4.518184,4.653802,4.396184,3.415224,6.9294,2025-04-25,0.0027237852000000003,0.002796714,0.0027336050999999997,0.0027740429999999995,0.0020252717999999998,0.0020512511999999997,0.0021430548,0.001970532
2025-04-25T07:15:00Z,0.787,0.815,0.82,0.812,20.36,-0.056,542,11.65156,12.17196,11.71187,11.97436,19.7256,20.69557,19.89457,20.26691,8.864538,9.075826,9.304387,8.896568,15.05119,15.51702,15.86658,15.13268,13.24336,22.7332,2025-04-25,0.013210189199999998,0.013751478,0.013274288099999998,0.013550967,0.010003356,0.0102194946,0.0105170031,0.0099774432
2025-04-25T07:30:00Z,0.819,0.825,0.809,0.821,20.53,-0.05,543.2,25.72946,26.66591,25.86897,26.31666,30.89244,31.41752,30.73619,31.54705,19.79427,20.08936,20.74837,19.85326,24.01848,23.86213,24.80993,24.017,27.05459,34.5195,2025-04-25,0.0363667032,0.037750796999999996,0.0365563611,0.037235961,0.027818199000000002,0.028299918599999998,0.029190536099999997,0.0278453772
2025-04-25T07:45:00Z,0.788,0.799,0.795,0.791,20.98,-0.041,537.7,51.83574,54.1381,52.29652,53.32468,77.28818,81.3341,78.40062,79.42372,40.4958,41.49247,42.38077,40.84594,60.2166,62.15993,63.48969,60.82417,57.07843,79.5362,2025-04-25,0.0830188692,0.086475087,0.0836232291,0.08522817299999999,0.064264419,0.0656431416,0.0673332291,0.0646067232
2025-04-25T08:00:00Z,0.754,0.782,0.777,0.768,22.04,-0.025,535.1,95.73499,99.66479,97.10881,97.78048,107.3198,111.8878,108.6837,109.3157,74.61163,76.26765,78.71838,74.90601,83.87738,85.7388,88.16572,83.93223,98.1123,106.7328,2025-04-25,0.1691803602,0.176173398,0.17102115810000004,0.173230605,0.13141488600000004,0.13428402660000002,0.1381797711,0.1320221322
2025-04-25T08:15:00Z,0.762,0.75,0.752,0.728,23.07,0.033,532.8,118.3302,125.2134,120.5203,121.0422,142.989,150.3242,145.7435,145.747,92.38816,95.90132,97.69955,92.62389,111.5552,115.0656,118.3689,111.5934,120.7304,143.1824,2025-04-25,0.2756775402,0.28886545799999996,0.2794894281,0.28216858499999997,0.21456423000000002,0.2205952146,0.22610936610000001,0.21538363319999998
2025-04-25T08:30:00Z,0.766,0.762,0.75,0.789,23.06,0.195,515.7,137.3428,146.2186,140.8659,138.7761,117.916,123.7747,120.2113,119.7156,106.8151,111.9396,114.0448,105.5611,91.99229,94.52672,97.52776,91.86029,131.0506,111.6272,2025-04-25,0.3992860602,0.420462198,0.4062687381,0.407067075,0.31069782,0.32134085459999995,0.3287496861,0.3103886232
2025-04-25T08:45:00Z,0.757,0.781,0.747,0.799,23.96,0.284,510.6,101.7742,107.0001,103.9601,104.2382,85.46302,89.0433,86.47533,86.87654,79.7511,82.26405,84.54904,80.1424,67.01796,67.846190000000007,70.20413,67.15826,99.68874,108.884,2025-04-25,0.49088284020000006,0.516762288,0.4998328281,0.5008814549999999,0.38247381,0.3953784996,0.4048438221,0.3825167832
2025-04-25T09:00:00Z,0.675,0.705,0.699,0.768,22.86,0.296,501.1,158.7482,169.8816,161.437,164.7964,223.7406,242.86,220.6363,233.0233,124.8864,130.869,131.2405,126.4181,176.4358,186.4523,179.2064,176.4638,167.728,194.7837,2025-04-25,0.6337562202,0.669655728,0.6451261281000001,0.6491982150000001,0.49487157,0.5131605996,0.5229602721,0.4962930732
2025-04-25T09:15:00Z,0.758,0.77,0.736,0.765,22.06,0.172,496.1,171.7361,183.4293,174.169,176.6308,146.8517,155.4951,149.6211,152.3035,135.5538,142.1295,141.8988,135.3747,116.3373,119.768,121.883,117.9837,160.5549,129.2787,2025-04-25,0.7883187102,0.834742098,0.8018782281000001,0.808165935,0.61686999,0.6410771496,0.6506691921,0.6181303032
2025-04-25T09:30:00Z,0.768,0.773,0.72,0.773,21.68,0.099,491.3,163.6021,172.552,165.6288,169.4837,128.1865,134.8373,130.8808,132.7147,129.3209,132.3168,134.5294,131.0768,101.6935,103.4653,106.5824,102.8124,165.2035,121.3186,2025-04-25,0.9355606002,0.990038898,0.9509441480999999,0.960701265,0.7332587999999999,0.7601622696,0.7717456521,0.7360994232
2025-04-25T09:45:00Z,0.723,0.747,0.717,0.741,22.17,0.088,491.4,148.1585,157.0353,150.9377,153.8801,135.5096,144.5393,138.6609,141.387,117.2914,120.8663,122.7047,118.9444,107.1189,111.2989,112.4353,109.0107,151.7866,130.594,2025-04-25,1.0689032502000002,1.131370668,1.0867880781,1.099193355,0.83882106,0.8689419396,0.8821798821000001,0.8431493831999999
2025-04-25T10:00:00Z,0.722,0.701,0.69,0.704,22.11,0.118,487.5,147.4111,156.0927,149.751,153.213,233.0024,247.9106,237.3422,242.2592,116.968,120.3649,121.8311,118.5812,185.4497,191.9514,193.7782,187.9121,160.339,241.1907,2025-04-25,1.2015732402000001,1.271854098,1.2215639781000003,1.237085055,0.9440922599999999,0.9772703495999999,0.9918278720999999,0.9498724631999999
2025-04-25T10:15:00Z,0.705,0.717,0.682,0.723,21.06,0.051,486.1,210.363,221.592,212.7616,218.2761,216.4778,228.6652,217.9718,225.6663,166.629,170.5997,172.9608,168.8425,171.2303,175.8576,176.6824,174.4588,211.4277,215.1896,2025-04-25,1.3908999401999997,1.471286898,1.4130494181,1.433533545,1.09405836,1.1308100796,1.1474925921,1.1018307131999998
2025-04-25T10:30:00Z,0.733,0.715,0.681,0.71,21.38,0.022,485.8,185.4299,195.4568,186.8281,193.1689,195.2693,208.0203,198.6377,206.0974,146.9192,150.4045,151.638,149.3524,155.4318,160.9178,161.6552,159.3607,189.8555,212.7199,2025-04-25,1.5577868502,1.6471980179999999,1.5811947081000002,1.607385555,1.2262856400000002,1.2661741296000002,1.2839667921000002,1.2362478731999997
2025-04-25T10:45:00Z,0.719,0.707,0.668,0.698,21.73,0.066,486,267.5983,283.252,271.679,278.018,255.0649,273.1903,259.879,268.0233,212.0723,217.9017,221.0863,215.2832,203.1048,210.8028,211.4342,207.3224,274.3182,225.8629,2025-04-25,1.7986253202000002,1.902124818,1.8257058081,1.857601755,1.41715071,1.4622856596000002,1.4829444621,1.4300027532
2025-04-25T11:00:00Z,0.725,0.683,0.65,0.725,21.79,0.11,480.3,264.6531,279.731,268.5017,275.0578,305.6058,330.2511,314.9937,316.3946,209.9157,215.3941,218.0095,212.9013,241.5697,254.5597,255.6169,244.3107,275.6437,269.7365,2025-04-25,2.0368131101999998,2.1538827179999998,2.0673573381,2.105153775,1.6060748399999998,1.6561403496,1.6791530121,1.6216139231999998
2025-04-25T11:15:00Z,0.681,0.643,0.629,0.669,22.11,0.128,485.7,279.4402,297.8553,286.3593,289.9479,324.6226,341.0573,329.2216,336.1995,221.6801,229.7076,232.6957,224.6769,257.9812,263.6848,268.2589,261.171,286.1634,332.7419,2025-04-25,2.2883092901999995,2.421952488,2.3250807081,2.366106885,1.80558693,1.8628771896000003,1.8885791421,1.8238231332
2025-04-25T11:30:00Z,0.634,0.645,0.624,0.638,22.37,0.161,479.1,307.8862,330.6097,317.2292,320.2134,353.99,391.1334,373.6035,372.0221,244.9441,255.402,258.442,247.9972,283.1421,304.1202,305.0084,287.3982,315.7962,383.7997,2025-04-25,2.5654068702,2.719501218,2.6105869880999997,2.6542989450000003,2.02603662,2.0927389896,2.1211769421,2.0470206132
2025-04-25T11:45:00Z,0.637,0.625,0.579,0.586,22.71,0.173,479.5,478.7125,538.1431,499.561,505.6878,972.3116,1130.66,1050.943,1110.033,373.7798,419.0213,408.5719,384.9918,619.2886,887.174,833.2026,799.1052,412.9732,336.3958,2025-04-25,2.9962481201999998,3.2038300079999997,3.0601918881000003,3.109417965,2.36243844,2.4698581596,2.4888916521,2.3935132332
2025-04-25T12:00:00Z,0.546,0.599,0.551,0.545,22.52,0.134,476,479.1588,645.1157,554.2217,550.74,866.733,971.0787,576.2216,742.2574,405.6002,504.5347,455.0695,417.5338,763.7318,824.0483,450.2106,484.777,406.2639,506.239,2025-04-25,3.4274910402,3.784434138,3.5589914180999997,3.605083965,2.72747862,2.9239393895999997,2.8984542021,2.7692936532
2025-04-25T12:15:00Z,0.588,0.632,0.576,0.652,22.92,0.186,476.6,628.347,639.0814,598.9352,693.1707,521.0356,562.1251,527.5244,541.2247,477.8741,505.6928,552.1136,527.9274,421.2134,446.7104,439.2057,414.4047,469.4559,396.5679,2025-04-25,3.9930033402,4.359607398,4.0980330981,4.228937595,3.1575653099999994,3.3790629096000004,3.3953564421,3.2444283132000002
2025-04-25T12:30:00Z,0.319,0.502,0.545,0.44,23.36,0.224,471.9,626.192,669.5346,668.5268,688.9009,458.3728,490.7676,474.2115,473.0359,491.9525,518.1442,545.2051,545.2502,365.8775,384.0989,388.2881,367.7359,635.3842,990.8353,2025-04-25,4.556576140200001,4.9621885379999995,4.6997072181,4.848948405000001,3.60032256,3.8453926895999997,3.8860410321,3.7351534932
2025-04-25T12:45:00Z,0.538,0.612,0.544,0.576,23.34,0.264,470.2,584.9413,578.7131,538.183,528.8173,433.4662,461.181,444.9961,448.957,459.5135,455.757,437.3317,425.493,345.673,360.2531,363.1149,348.5738,517.0284,451.9356,2025-04-25,5.0830233102,5.483030328,5.184071918100001,5.3248839750000005,4.01388471,4.2555739896,4.279639562100001,4.1180971932
2025-04-25T13:00:00Z,0.702,0.656,0.605,0.685,23,0.212,465.5,378.4967,398.7563,386.3493,384.6853,310.8426,329.1226,317.8085,323.4684,299.6299,310.6043,315.8971,302.5944,246.5292,254.9871,259.1285,251.6702,343.4048,289.228,2025-04-25,5.423670340199999,5.8419109979999995,5.531786288099999,5.6711007449999995,4.28355162,4.5351178596,4.5639469521,4.3904321532
2025-04-25T13:15:00Z,0.673,0.649,0.581,0.625,22.67,0.131,465.7,281.1436,293.4166,284.1635,287.6394,361.0433,377.7281,366.3541,367.5732,222.4839,226.85,231.4955,223.1225,287.3778,294.0629,300.4478,284.8017,290.7439,368.277,2025-04-25,5.676699580200001,6.105985938,5.7875334381000005,5.929976205,4.48378713,4.7392828596,4.7722929021,4.5912424032
2025-04-25T13:30:00Z,0.679,0.662,0.612,0.707,22.9,0.107,463.9,369.8145,388.5407,371.7964,376.6287,266.5752,285.0896,273.9599,275.0672,293.6435,300.8952,302.2006,293.5783,209.4201,218.446,222.3626,213.6321,361.5329,291.1505,2025-04-25,6.0095326302,6.455672568,6.1221501981,6.268942035,4.748066280000001,5.0100885396,5.0442734421,4.8554628732000005
